"","X1","X2","X3","X4","X5","Y","p","n","region","city","ID_unit","Prob_ 2 _stage","Prob","Probnorm"
"1339",-0.49542297822537,-0.127558971433495,-1.52547431729579,0.878776524029066,-1.9831672525187,0,0.0140242056203764,5000,2,2,1339,0.5,0.4,0.00107874865156419
"1340",0.164302266176611,-0.0899588367562184,0.303135852176414,-0.937644922379069,2.57754800355743,1,0.734462401950025,5000,2,2,1340,0.5,0.4,0.00107874865156419
"1341",-0.413222597733721,-0.362419226057896,-0.29207107420276,-1.50695213193066,-0.378163854717299,0,0.0188386024209161,5000,2,2,1341,0.5,0.4,0.00107874865156419
"1342",-0.286678289963991,-0.581699689742784,0.667017377285578,1.7720849128002,-2.06985206662009,0,0.182555651905879,5000,2,2,1342,0.5,0.4,0.00107874865156419
"1343",-0.596340983621525,-0.742357489741448,-0.4226163443937,0.241515605282834,0.940641121647467,0,0.170914749940892,5000,2,2,1343,0.5,0.4,0.00107874865156419
"1344",0.0706672282662121,-1.48292810180817,-0.708391704187838,-1.24839413911708,1.27391994283597,0,0.0433087189041913,5000,2,2,1344,0.5,0.4,0.00107874865156419
"1345",-1.91276237340059,-0.298618295360194,-1.27545827580144,0.157876470943891,0.784861996313588,0,0.0280831507062681,5000,2,2,1345,0.5,0.4,0.00107874865156419
"1346",0.0775388372831865,-2.15750689053604,0.877212522447125,1.1187603129251,-0.630425818116011,0,0.15259116596172,5000,2,2,1346,0.5,0.4,0.00107874865156419
"1347",1.25812325404553,-1.34900666845517,1.80674411524175,1.03401680076944,-0.580870054636908,1,0.762965560243605,5000,2,2,1347,0.5,0.4,0.00107874865156419
"1348",0.986004254769961,-0.768124175739134,-0.42840006067291,0.940726376012586,-0.645213518651384,0,0.285976318486041,5000,2,2,1348,0.5,0.4,0.00107874865156419
"1349",-0.987078499499854,0.132148784672079,0.0521405308052209,-0.529981508500767,-1.45895048587765,0,0.0220591613779569,5000,2,2,1349,0.5,0.4,0.00107874865156419
"1350",0.702866722200292,1.38868414587444,0.0464707565102284,-0.400975563643514,1.63759247831436,1,0.914872808451572,5000,2,2,1350,0.5,0.4,0.00107874865156419
"1351",-0.962439513563026,1.41673773022887,0.982087405353107,-1.11514334634057,1.51133665431845,1,0.696899954715607,5000,2,2,1351,0.5,0.4,0.00107874865156419
"1352",1.05387357796124,1.60473513096003,0.345388560160419,0.486279026503415,0.0769841158333656,1,0.928724561023996,5000,2,2,1352,0.5,0.4,0.00107874865156419
"1353",0.780945565091239,1.48358652442874,-1.38975491187622,0.541917671238767,0.490918037072119,1,0.712511437120323,5000,2,2,1353,0.5,0.4,0.00107874865156419
"1354",0.442826902926721,0.0837616390197601,-0.772215922057407,-0.152881787662019,0.458968598869628,0,0.280993154865215,5000,2,2,1354,0.5,0.4,0.00107874865156419
"1355",0.0876012100242358,3.03228777267374,0.917175153333598,-0.313692201721611,0.637788452675108,1,0.966468402008088,5000,2,2,1355,0.5,0.4,0.00107874865156419
"1356",0.991231342602463,-0.911549866381968,0.603571346466501,-0.46959424558535,1.91432840474077,1,0.755467212428286,5000,2,2,1356,0.5,0.4,0.00107874865156419
"1357",0.244921494817182,0.657027457391853,-0.256806180361595,0.336230693230003,1.32005540651455,1,0.786075361575015,5000,2,2,1357,0.5,0.4,0.00107874865156419
"1358",0.29953212139699,0.0125802716876557,0.310434063524571,-0.56446213293113,-1.25065340894052,0,0.100419775232578,5000,2,2,1358,0.5,0.4,0.00107874865156419
"1359",1.66893476785128,-0.500258013683464,0.850481458503428,-0.053918116788475,-1.05025084091005,0,0.478760103623734,5000,2,2,1359,0.5,0.4,0.00107874865156419
"1360",-0.0382234801840477,0.0505496685397824,2.0591414395447,1.53438207941678,-0.567291056752256,1,0.884786419110541,5000,2,2,1360,0.5,0.4,0.00107874865156419
"1361",0.87078233200218,-1.24762606262557,0.295028739840808,1.44779847850855,0.592547993353354,1,0.722827686853309,5000,2,2,1361,0.5,0.4,0.00107874865156419
"1362",-1.38654765273707,-0.168444335349885,-1.31778305665397,-0.986905418300315,-1.30739536432407,0,0.002092970372658,5000,2,2,1362,0.5,0.4,0.00107874865156419
"1363",0.134273144179437,0.00834732479954948,0.000204963242650408,-0.811103588141404,-0.631139647419863,0,0.0911711897695121,5000,2,2,1363,0.5,0.4,0.00107874865156419
"1364",-0.00313084186345923,0.0948830258087203,-0.0727012859915745,-0.278798051402104,1.07739621415196,0,0.45453816963721,5000,2,2,1364,0.5,0.4,0.00107874865156419
"1365",0.587769069111856,-1.65556487989832,0.680138698117373,0.00814684662447543,0.503980911677173,0,0.294105062368782,5000,2,2,1365,0.5,0.4,0.00107874865156419
"1366",0.600865225802872,0.716919450097296,-2.15808809120864,-0.356132304774502,1.65493537709665,0,0.367838633321681,5000,2,2,1366,0.5,0.4,0.00107874865156419
"1367",1.19496530792493,1.32296707437137,0.414233561359003,-1.36171463017381,0.562225519666006,1,0.756332560796959,5000,2,2,1367,0.5,0.4,0.00107874865156419
"1368",0.397818553666497,-0.774042890117129,0.286729019365341,0.100921708821161,1.91221903608085,1,0.715784304099312,5000,2,2,1368,0.5,0.4,0.00107874865156419
"1369",-0.082515540078683,-2.47982622535532,-0.800606353730098,-0.474246605432927,-0.393946362556758,0,0.00531897714326561,5000,2,2,1369,0.5,0.4,0.00107874865156419
"1370",2.05085341959449,0.769366283412919,0.32023983590058,-0.720092992640845,-1.56916396321863,0,0.46286912902911,5000,2,2,1370,0.5,0.4,0.00107874865156419
"1371",1.49551408697238,-0.489300658850557,-0.0393802438919684,-0.986924822615515,-0.362020563107703,0,0.20066998515918,5000,2,2,1371,0.5,0.4,0.00107874865156419
"1372",-0.736943699696206,-0.730875041958208,-1.53005075910399,0.0293641135186593,-1.15024642577574,0,0.00594789757983802,5000,2,2,1372,0.5,0.4,0.00107874865156419
"1373",-1.1698902017163,0.730730804887537,-0.589861925140291,-1.94561002169474,-1.21434819012937,0,0.00554675763522065,5000,2,2,1373,0.5,0.4,0.00107874865156419
"1374",-1.74891744277419,-0.120796759794659,-0.886097284066193,0.375218537486067,1.2775062596523,0,0.108797173113482,5000,2,2,1374,0.5,0.4,0.00107874865156419
"1375",1.16634745498383,-0.711557000433917,-0.866437449833345,-1.29290075977023,-1.09117629805259,0,0.0219729741471974,5000,2,2,1375,0.5,0.4,0.00107874865156419
"1376",0.287155613033426,0.211555804307502,-0.0553438183863577,1.75348916945006,1.15850187872611,1,0.913359219934713,5000,2,2,1376,0.5,0.4,0.00107874865156419
"1377",-1.16011853268451,1.10145190737499,2.12823901458042,-1.03302567069731,0.100650597704978,1,0.5342456284965,5000,2,2,1377,0.5,0.4,0.00107874865156419
"1378",-0.479827769020758,-0.510699200776591,1.05650231373943,1.82432959774647,-0.387658265076695,1,0.623081108143401,5000,2,2,1378,0.5,0.4,0.00107874865156419
"1379",-0.644267494087592,-1.26554764505725,1.04598230863342,-1.1065458138945,0.594819993988147,0,0.0850555601313401,5000,2,2,1379,0.5,0.4,0.00107874865156419
"1259",-0.539072619472682,0.0121967929818154,-0.772048494884933,-0.201843679840855,0.977574175335557,0,0.178991693694516,5000,2,2,1259,0.5,0.4,0.00107874865156419
"1260",-1.2339336378089,0.62072529408927,-0.150723795951054,0.108612122536105,0.954370364396075,0,0.331601711234077,5000,2,2,1260,0.5,0.4,0.00107874865156419
"1261",-0.466909332985951,-0.701170486554152,-1.05016158289283,0.774797498373448,-1.05955925546202,0,0.02922690246175,5000,2,2,1261,0.5,0.4,0.00107874865156419
"1262",-1.37423101090222,1.27857441824773,0.417513709189606,1.07620510043433,-0.948623351027258,0,0.365734231400542,5000,2,2,1262,0.5,0.4,0.00107874865156419
"1263",-0.417756197935067,0.492153316680315,1.65093086220352,-2.23395439695709,-1.21382156138226,0,0.0616616754066824,5000,2,2,1263,0.5,0.4,0.00107874865156419
"1264",-1.58338737410147,-0.550173319104813,0.165273067178434,-0.936047985681754,-0.383766582849475,0,0.0135449737915467,5000,2,2,1264,0.5,0.4,0.00107874865156419
"1265",0.356775352995805,-0.264062758418071,0.631450841873086,0.496589329125593,0.50780104091547,1,0.67448783517801,5000,2,2,1265,0.5,0.4,0.00107874865156419
"1266",-0.0894452379472134,2.12667547473331,2.33274500978598,0.961591326352951,0.185235142270846,1,0.989194136612816,5000,2,2,1266,0.5,0.4,0.00107874865156419
"1267",-0.464626962753743,-0.19524530001919,0.467237167661522,-0.236985292142228,-0.130877881930522,0,0.17357516026138,5000,2,2,1267,0.5,0.4,0.00107874865156419
"1268",0.837645749106637,-0.241415352706876,-0.0883528851922497,-0.238624355193702,0.0970986458178312,0,0.346683780800426,5000,2,2,1268,0.5,0.4,0.00107874865156419
"1269",-2.30362812241741,1.42262589529429,-1.8943243321585,-0.705604254000078,-0.243785318673734,0,0.00879519060947886,5000,2,2,1269,0.5,0.4,0.00107874865156419
"1270",1.87389953721121,-1.19399893603038,-0.191341478536368,-0.673749753605868,-0.876907209600272,0,0.112835657691873,5000,2,2,1270,0.5,0.4,0.00107874865156419
"1271",-0.257976142734867,-1.01803221227984,-1.92370112390061,-1.43806485249647,-1.39048770915946,0,0.000885685958371915,5000,2,2,1271,0.5,0.4,0.00107874865156419
"1272",-1.52034669645474,0.956663643307739,-1.58551472190812,-0.150816698180726,-0.0518251516922129,0,0.0338349749092319,5000,2,2,1272,0.5,0.4,0.00107874865156419
"1273",0.637988487808887,0.138297459249334,-1.30334957565931,-0.598498576783485,-1.59405149171519,0,0.023669503686479,5000,2,2,1273,0.5,0.4,0.00107874865156419
"1274",3.14231127186505,-0.680475066710373,-1.64010238103381,-0.787210022183755,-1.32004537347586,0,0.0923291777987784,5000,2,2,1274,0.5,0.4,0.00107874865156419
"1275",0.105563847999468,0.696695801292689,0.0246266221365216,-0.496699915444285,0.362068736345992,0,0.423665276546196,5000,2,2,1275,0.5,0.4,0.00107874865156419
"1397",-0.443382778720974,0.807106316794727,0.486262390169567,2.15128555838458,-0.721291402852367,1,0.782446386222015,5000,2,2,1397,0.5,0.4,0.00107874865156419
"1398",-0.288599110900446,1.41922231510684,0.582003697660111,-0.157369344595878,-1.63230303912762,0,0.254065538868434,5000,2,2,1398,0.5,0.4,0.00107874865156419
"1399",0.0450869132062068,0.717352962737748,0.16585459950401,-0.630151660999252,-0.761609758033236,0,0.187937637860449,5000,2,2,1399,0.5,0.4,0.00107874865156419
"1400",0.508641424371905,1.47099725574253,0.891868984892471,1.48184505242934,-1.21671391197429,1,0.894413606851634,5000,2,2,1400,0.5,0.4,0.00107874865156419
"1401",-0.0294077796632839,-1.80033779507938,1.22613805407477,0.110657456567545,-2.34592507596655,0,0.0210645300577941,5000,2,2,1401,0.5,0.4,0.00107874865156419
"1402",-1.36363489378423,-0.0978653109138616,-0.0387452144157693,-0.406381554720162,-0.400003884990753,0,0.0353444110355794,5000,2,2,1402,0.5,0.4,0.00107874865156419
"1403",1.14901912798144,0.165482860542051,0.220868324776125,-0.00317358899234462,0.812181706458167,1,0.793209050704013,5000,2,2,1403,0.5,0.4,0.00107874865156419
"1404",0.124899522098429,-1.21686611402437,-1.46632082284755,-0.220397873911337,-0.301452128610118,0,0.0166241094952812,5000,2,2,1404,0.5,0.4,0.00107874865156419
"1405",-0.103041080445462,-0.167860211010285,1.70175116060411,1.05788485069229,-1.91435991386835,0,0.395171477259201,5000,2,2,1405,0.5,0.4,0.00107874865156419
"1406",-1.79957073988887,-0.612698279794612,-1.00624724759359,-2.08031810558607,-0.149988538954534,0,0.00129386991218053,5000,2,2,1406,0.5,0.4,0.00107874865156419
"1407",1.47472747053247,-0.301577571698294,0.0271022390943701,0.46232614038929,0.0389592965277317,1,0.668528584103531,5000,2,2,1407,0.5,0.4,0.00107874865156419
"1408",1.57741565341686,0.735694592002264,-0.0645075687057566,1.29408798855128,-0.140092195854491,1,0.917025235294622,5000,2,2,1408,0.5,0.4,0.00107874865156419
"1409",-0.847471276911547,-0.400864557180359,-0.202533246671892,0.495617703571748,-0.782623639056618,0,0.0607750873726931,5000,2,2,1409,0.5,0.4,0.00107874865156419
"1410",0.436328287565708,1.63580212388857,0.475355411104509,-2.5899545333115,-0.807362440100323,0,0.135892723051664,5000,2,2,1410,0.5,0.4,0.00107874865156419
"1411",-0.362286803157846,1.09396904706704,0.182607585621372,1.02675902568787,-0.578771573447633,1,0.589591587762828,5000,2,2,1411,0.5,0.4,0.00107874865156419
"1412",0.281519467303727,0.847963189514882,1.72626314375336,0.638686586717626,-0.465906795175099,1,0.883759699911148,5000,2,2,1412,0.5,0.4,0.00107874865156419
"1413",-0.482201324743783,-0.594351558134212,-0.686294948221352,0.93652500573907,0.549720450667048,0,0.218129129567637,5000,2,2,1413,0.5,0.4,0.00107874865156419
"1414",-1.05999296398455,-1.07300296355461,0.836942414518651,-0.342423443935416,1.21263544544863,0,0.193747451957594,5000,2,2,1414,0.5,0.4,0.00107874865156419
"1415",-0.355229054118486,-1.67731828078793,-0.0635589698353139,-1.05960772194274,-1.92520239220104,0,0.002280866440448,5000,2,2,1415,0.5,0.4,0.00107874865156419
"1416",0.0288214354901657,-0.445619734773771,0.847556657218576,-0.339791903445148,-0.727501165670073,0,0.162937136697658,5000,2,2,1416,0.5,0.4,0.00107874865156419
"1417",2.40501280709782,2.3485593333607,-1.24008611556129,0.256771395664569,0.169772672439425,1,0.949790161928583,5000,2,2,1417,0.5,0.4,0.00107874865156419
"1418",1.90820958591118,-0.277450342178659,0.334883020866469,1.45339680225937,-1.63034734152722,1,0.687550349635585,5000,2,2,1418,0.5,0.4,0.00107874865156419
"1419",0.497197797876918,-0.808205898968741,-0.368553562405186,1.76241936565583,1.79291010564163,1,0.867124251390861,5000,2,2,1419,0.5,0.4,0.00107874865156419
"1420",-0.00157916895135572,-0.306016808580545,0.828914276630852,0.757076089625399,-0.225157759445387,1,0.513306014877201,5000,2,2,1420,0.5,0.4,0.00107874865156419
"1421",0.978957676885526,-0.226053315035072,-0.910340260667333,0.930767693064178,1.05518267778029,1,0.696040731154605,5000,2,2,1421,0.5,0.4,0.00107874865156419
"1179",2.3478952259551,0.807317355808985,-0.666641797301421,1.46949161033106,-1.22737522979627,1,0.849500295086497,5000,2,2,1179,0.5,0.4,0.00107874865156419
"1423",-0.948958367753761,2.19851177460932,-1.97639632858369,0.143737910190905,0.599255422930756,0,0.272128609300136,5000,2,2,1423,0.5,0.4,0.00107874865156419
"1424",-1.87663866702997,-1.28626151240945,-0.644114888243433,1.0658298761198,0.00333571663562542,0,0.0232517288635125,5000,2,2,1424,0.5,0.4,0.00107874865156419
"1425",-0.609651117097462,0.0718149384095795,0.665113329765228,-0.180217914481674,-0.655955350567203,0,0.153306949677052,5000,2,2,1425,0.5,0.4,0.00107874865156419
"1426",0.597107008878807,0.0649966902028496,0.589289430363362,-0.388930377610912,-0.711768522231652,0,0.299578508302919,5000,2,2,1426,0.5,0.4,0.00107874865156419
"1427",1.21769934035241,-1.47138073393389,0.576907276003207,0.940952022374176,-0.65009971195867,0,0.404699426884071,5000,2,2,1427,0.5,0.4,0.00107874865156419
"1428",-0.068485589188569,-2.02990922506182,0.479192540615709,-0.713822253031816,-0.913185806223098,0,0.0141162708490166,5000,2,2,1428,0.5,0.4,0.00107874865156419
"1429",-0.326699482380563,-0.993926159650964,-0.104755207625616,-0.773146133732433,0.0636004920583077,0,0.041689342124969,5000,2,2,1429,0.5,0.4,0.00107874865156419
"1430",0.814481446554943,0.17681831354667,1.30212286656712,-2.2710948821494,0.37366743904366,0,0.353427990265746,5000,2,2,1430,0.5,0.4,0.00107874865156419
"1431",-1.14763054139372,0.0351702021803592,-0.599668991345978,-0.138706479308669,1.15546186356788,0,0.155070420521416,5000,2,2,1431,0.5,0.4,0.00107874865156419
"1432",-0.515068545367939,-0.752412008471677,0.589345518778366,0.337454852652614,0.120789948337023,0,0.227955767914579,5000,2,2,1432,0.5,0.4,0.00107874865156419
"1433",-0.118882629489919,-2.4182539128027,-0.953490010181071,-0.10638413256766,-0.0826317800255632,0,0.00919696278933969,5000,2,2,1433,0.5,0.4,0.00107874865156419
"1434",-1.59835695362036,0.61681323850517,0.68979747554426,1.53397591462363,-1.41291161577978,0,0.236731742401572,5000,2,2,1434,0.5,0.4,0.00107874865156419
"1435",0.195827707336052,-1.07612988925626,-1.30616885513187,-0.0406983841955486,-0.21919718275101,0,0.0308773999208832,5000,2,2,1435,0.5,0.4,0.00107874865156419
"1436",-1.93523240247628,-1.53343510001345,-2.10142488643541,-1.50417252804015,-0.369827607223631,0,0.000215121479426925,5000,2,2,1436,0.5,0.4,0.00107874865156419
"1437",0.886497128312622,-0.89452814310414,-0.0715555437954902,-0.748251251831989,-0.137410958816502,0,0.122900132065812,5000,2,2,1437,0.5,0.4,0.00107874865156419
"1438",2.63338613203053,1.68558564221729,-0.766336804021217,-0.139063244941902,2.17938626202428,1,0.989978574870457,5000,2,2,1438,0.5,0.4,0.00107874865156419
"1439",1.02059352947656,0.47171945140889,-0.226271673046572,-1.28282389371503,0.227336140984196,0,0.312287540789597,5000,2,2,1439,0.5,0.4,0.00107874865156419
"1440",0.58737705134422,0.177719276589292,0.744056194478879,2.09378440791529,-0.230415911822154,1,0.914707749822335,5000,2,2,1440,0.5,0.4,0.00107874865156419
"1441",1.0800495315573,-1.3498930054328,0.119137183274883,1.19279709128228,0.231686288027216,1,0.568019938709712,5000,2,2,1441,0.5,0.4,0.00107874865156419
"1442",-1.86246979930755,0.276079404884962,-0.547576274642812,1.00187673527154,0.753542516018837,0,0.201242392144125,5000,2,2,1442,0.5,0.4,0.00107874865156419
"1443",0.466897165828346,0.400265149047724,-0.770843853719461,-0.0737903198815515,0.538636755002263,0,0.392018575695489,5000,2,2,1443,0.5,0.4,0.00107874865156419
"1444",-1.04471439571217,-1.70959273730504,0.122272828571005,-0.897568574547802,-2.31867435091233,0,0.00106015733820018,5000,2,2,1444,0.5,0.4,0.00107874865156419
"1445",0.585546325337959,-0.401583611673076,1.64603459378067,0.358748317545447,-1.18463821905118,1,0.50102685004131,5000,2,2,1445,0.5,0.4,0.00107874865156419
"1446",0.08688794231477,-1.74963062063768,1.41578126059549,-0.643003398408876,1.06548752438044,0,0.304814082511972,5000,2,2,1446,0.5,0.4,0.00107874865156419
"1447",1.09797352900884,-0.240518582801912,-0.155673863198176,0.0101685156159248,-1.15768293109693,0,0.19065907895922,5000,2,2,1447,0.5,0.4,0.00107874865156419
"1448",0.834698080262682,-0.22969843023464,0.43620488830403,-0.575426576307117,-1.85719578440603,0,0.0838294758966642,5000,2,2,1448,0.5,0.4,0.00107874865156419
"1449",-0.516112629024409,1.93109228651701,-1.15012596101198,-0.103244852990612,0.719280294802417,0,0.470257440387144,5000,2,2,1449,0.5,0.4,0.00107874865156419
"1450",-0.273983541500453,0.28041393116602,-0.308128485702489,0.516457660876563,-0.404079718221213,0,0.233380547847266,5000,2,2,1450,0.5,0.4,0.00107874865156419
"1451",2.45403508111121,-0.567562197384879,-0.82871442694159,2.34946911267825,0.305325245609444,1,0.937763305907848,5000,2,2,1451,0.5,0.4,0.00107874865156419
"1452",2.35243695106545,0.495067172486124,1.31223749635361,1.29785621776368,1.34540700789048,1,0.996990612683234,5000,2,2,1452,0.5,0.4,0.00107874865156419
"1453",-0.603552371113779,0.134007816592978,-0.852154541155982,-1.10827528107586,-1.01323554182071,0,0.011621488193153,5000,2,2,1453,0.5,0.4,0.00107874865156419
"1454",-1.12402942333382,0.460476260702584,-0.939301312788749,1.29018095402378,0.549591513004652,0,0.317977503155448,5000,2,2,1454,0.5,0.4,0.00107874865156419
"1455",1.09694030452068,-0.487447212287101,0.0517979864978546,1.14272042963798,-0.31059279663499,1,0.620911462125472,5000,2,2,1455,0.5,0.4,0.00107874865156419
"1456",2.53139109653274,-0.138328049170287,-0.470313812359944,0.443751471378897,2.43287694810031,1,0.978105405361685,5000,2,2,1456,0.5,0.4,0.00107874865156419
"1457",1.10063678854552,0.59100706066619,0.101678835617241,-0.646944495031873,1.30873823085992,1,0.810784607440575,5000,2,2,1457,0.5,0.4,0.00107874865156419
"1458",0.488978904786936,-0.142502713999237,1.97853850569557,0.212177728137787,0.371503978985134,1,0.870872624741642,5000,2,2,1458,0.5,0.4,0.00107874865156419
"1459",-2.29442110386884,0.6314253611975,0.227926684059575,-0.182189561786114,-0.058039601350115,0,0.0644467827002479,5000,2,2,1459,0.5,0.4,0.00107874865156419
"1460",-0.518749385423632,0.829218125387048,-1.07463464117578,0.98810827304834,-0.683069254404938,0,0.18860090257345,5000,2,2,1460,0.5,0.4,0.00107874865156419
"1461",-0.216231460108233,1.02504313681644,0.796108608496835,1.62303966740503,0.723141321959973,1,0.950315511949426,5000,2,2,1461,0.5,0.4,0.00107874865156419
"1462",-0.0668824178071964,-1.70772615956455,0.287248462920861,-1.8397873438644,0.54054257902161,0,0.0221698033308255,5000,2,2,1462,0.5,0.4,0.00107874865156419
"1463",0.198119064377272,-0.545002618967098,0.717521715425782,0.499763662778315,-0.35378724959714,0,0.381453025489231,5000,2,2,1463,0.5,0.4,0.00107874865156419
"1464",0.827229705290243,0.583930003740552,-0.114245274871329,0.66045422610108,1.52253402699517,1,0.922720859061596,5000,2,2,1464,0.5,0.4,0.00107874865156419
"1465",0.397500507363143,0.54197148858636,-0.262703249524753,-1.06675641494357,0.457790774583072,0,0.28247922498447,5000,2,2,1465,0.5,0.4,0.00107874865156419
"1466",-1.29520612523441,-0.14386379853726,-0.489694465345909,-0.422743379078913,-1.13306379905492,0,0.0111558626258903,5000,2,2,1466,0.5,0.4,0.00107874865156419
"1467",-1.23509469199582,-0.303674046199015,0.593913213660839,1.46850255888305,-0.0228126676458262,0,0.377736768096004,5000,2,2,1467,0.5,0.4,0.00107874865156419
"1468",1.10049050838965,-0.164132934576754,1.34890315685326,-0.354041072686324,-0.239813443274146,1,0.666279673173057,5000,2,2,1468,0.5,0.4,0.00107874865156419
"1469",0.00453037657739145,2.47312933163302,1.78282507552416,-0.100442623349103,-0.131621245747834,1,0.953841699250233,5000,2,2,1469,0.5,0.4,0.00107874865156419
"1470",0.27064997610977,-0.600040911357286,-0.603931984914627,0.77349343336848,1.42127947694091,1,0.564992698032645,5000,2,2,1470,0.5,0.4,0.00107874865156419
"1471",0.863938117117555,-0.490273446037663,0.321640826746521,-0.119478011839403,1.04115416347522,1,0.649531760991029,5000,2,2,1471,0.5,0.4,0.00107874865156419
"1472",-0.663537767928007,0.0174376705735107,-2.41723962456992,-1.40703556337934,-0.72401170144159,0,0.00203669728522246,5000,2,2,1472,0.5,0.4,0.00107874865156419
"1473",-0.262876043236931,0.689518791348445,-0.547945382816771,1.39453292169575,-1.36484613090988,0,0.251314126583332,5000,2,2,1473,0.5,0.4,0.00107874865156419
"1474",1.35005238180315,0.180238410320668,2.71874236055298,-0.809181398494299,1.98343674351745,1,0.988147445367891,5000,2,2,1474,0.5,0.4,0.00107874865156419
"1475",-1.68504448702245,0.895955255625303,-0.652059078792322,2.22598413162004,-0.803705875055871,0,0.265247558819515,5000,2,2,1475,0.5,0.4,0.00107874865156419
"1476",1.09655205991987,-0.729768804972084,0.335368359815027,0.128350975327458,0.632959358005477,1,0.613835124440622,5000,2,2,1476,0.5,0.4,0.00107874865156419
"1477",0.343565802721332,-1.19685666795395,1.8653727203135,0.983170117665918,1.90880369417343,1,0.948046559252172,5000,2,2,1477,0.5,0.4,0.00107874865156419
"1478",2.4168998468788,-0.966365404023501,0.42634663123203,1.03108575123258,-1.0286404463606,1,0.706682610818637,5000,2,2,1478,0.5,0.4,0.00107874865156419
"1479",0.452115602446415,1.14522567172568,-1.13452702593365,-1.41767253430868,0.676820786566409,0,0.217884469747294,5000,2,2,1479,0.5,0.4,0.00107874865156419
"1480",1.2821138223874,0.605627257721325,0.722876551431881,-0.745478346240064,0.807109529517032,1,0.841875416288372,5000,2,2,1480,0.5,0.4,0.00107874865156419
"1481",1.43123086115813,-1.36787964997649,1.31847195752112,0.253739510536118,-1.846637807035,0,0.229510874761985,5000,2,2,1481,0.5,0.4,0.00107874865156419
"1482",1.05412349248912,-1.07747347721182,-1.77145435685138,-0.0679194198168293,-0.0933523597428516,0,0.0494501215183381,5000,2,2,1482,0.5,0.4,0.00107874865156419
"1483",0.541858766579489,0.32438453420149,1.67047950400148,-0.611333301536293,-0.832572516269546,1,0.523187602381038,5000,2,2,1483,0.5,0.4,0.00107874865156419
"1484",1.15680614404232,0.396049420571959,0.549015090050312,0.206983835521353,-2.09592047150511,0,0.312799007049511,5000,2,2,1484,0.5,0.4,0.00107874865156419
"1485",-0.0908457947688493,0.234765300227868,1.22757064401607,0.333363736341384,-2.6443922248586,0,0.12569858357233,5000,2,2,1485,0.5,0.4,0.00107874865156419
"1486",0.336397031562162,1.15092152759815,-0.930779294652355,0.944653494034391,0.235498739084782,1,0.676271954612888,5000,2,2,1486,0.5,0.4,0.00107874865156419
"1487",-1.25793268842869,-0.624232099750003,0.507345620242001,-0.465054628054868,-0.122063306344304,0,0.0491753535845418,5000,2,2,1487,0.5,0.4,0.00107874865156419
"1488",1.0175285304961,0.996501630290833,-0.197258663290769,0.0644515082239154,-0.330477064881859,1,0.634308637664071,5000,2,2,1488,0.5,0.4,0.00107874865156419
"1489",-1.66137040687378,-1.58719102319968,0.295336248334628,-0.177175868490658,-2.49160868728557,0,0.00132898523836535,5000,2,2,1489,0.5,0.4,0.00107874865156419
"1490",-0.436750055098251,-0.456879345596362,0.470650550221069,1.22018245932949,-0.718191869341588,0,0.284756572214078,5000,2,2,1490,0.5,0.4,0.00107874865156419
"1491",-0.861993364379012,-0.0962467149312939,-0.648784993317078,-0.303904928688891,-0.826966316811295,0,0.0232506650273254,5000,2,2,1491,0.5,0.4,0.00107874865156419
"1492",0.520069457924794,0.228042558540884,-0.919602234459003,-0.537674184030935,0.479360853287604,0,0.226215811145859,5000,2,2,1492,0.5,0.4,0.00107874865156419
"1493",-0.259495200110498,-0.236306475665214,-0.910532965033648,-1.5139124423735,1.16487894890019,0,0.0597841930919085,5000,2,2,1493,0.5,0.4,0.00107874865156419
"1494",1.01220104847836,-1.41262075611479,-0.0766192587559006,1.18107031635195,-0.00960314931561174,0,0.424195978770138,5000,2,2,1494,0.5,0.4,0.00107874865156419
"1495",1.30659388858657,0.616111566304427,0.951366535949747,-0.241057296198704,-0.478556176245874,1,0.760324341035742,5000,2,2,1495,0.5,0.4,0.00107874865156419
"1496",-1.44609903214875,-0.0129055071942667,-0.00624003525874245,0.0928925443844384,1.01845541857167,0,0.205234053579467,5000,2,2,1496,0.5,0.4,0.00107874865156419
"1497",-0.901626737300735,-0.720924748384337,-0.711343006098596,-0.247268769728943,-0.0722657454933243,0,0.0252481754244963,5000,2,2,1497,0.5,0.4,0.00107874865156419
"1498",1.17217672210382,0.401883262390922,-0.0974442756418035,-0.690423555903145,1.46979295819194,1,0.778334192826676,5000,2,2,1498,0.5,0.4,0.00107874865156419
"1499",-2.01791787286685,-0.746931824165809,1.17329895032226,0.440541613506896,-0.534935274172407,0,0.0638078567478384,5000,2,2,1499,0.5,0.4,0.00107874865156419
"1500",0.573420339659753,-0.728033735489679,-0.198114330890666,-1.34607527187462,-1.08034755500628,0,0.0223319773599929,5000,2,2,1500,0.5,0.4,0.00107874865156419
"1380",0.736214293028157,0.888582263147719,1.72282630561251,0.383206833618801,2.34681283889156,1,0.993804039733318,5000,2,2,1380,0.5,0.4,0.00107874865156419
"1381",-0.125297318424443,-1.23542860007653,-1.58907501021044,0.295002467937375,1.13448837456285,0,0.0744465760782009,5000,2,2,1381,0.5,0.4,0.00107874865156419
"1382",1.29074327164722,0.490029097470529,-0.363596667918324,1.67690109006614,0.112170437396076,1,0.900809112992491,5000,2,2,1382,0.5,0.4,0.00107874865156419
